id,title,original_title,overview,original_language,adult,popularity,release_date,vote_average,vote_count
1743712,Agatha Christie's Poirot: Death on the Nile,Agatha Christie's Poirot: Death on the Nile,"A wealthy American heiress honeymooning on a Nile cruise ship is stalked by a former friend, whose boyfriend she had stolen before making him her new husband.",en,False,0.0286,,0.0,0.0
1743669,Die bess'ren älteren Herrn,Die bess'ren älteren Herrn,,de,False,0.1071,1964-04-29,0.0,0.0
1743650,Der Verrat,Der Verrat,,de,False,0.2071,,0.0,0.0
1743565,Ali & Ben's Spicy Meats,Ali & Ben's Spicy Meats,"Two down-on-their-luck buddies accidentally hit upon a winning spicy beef jerky recipe – one with a distinctly human ingredient – and find their fortunes, and their moral compasses, spinning wildly out of control as the business takes off.",ms,False,0.0429,,0.0,0.0
1743526,Don Quijote (Ballet Nacional De Cuba),Don Quijote (Ballet Nacional De Cuba),,ca,False,0.0571,,0.0,0.0
1743487,Wawasakin Kita: In Jesus Name,Wawasakin Kita: In Jesus Name,Surveillance ni SSOB,en,False,0.0071,,0.0,0.0
1743363,Moodar Koodam 2,மூடற் கூடம் 2,,ta,False,0.1286,,0.0,0.0
1743184,Le Bonheur est dans la lutte,Le Bonheur est dans la lutte,,fr,False,0.0143,,0.0,0.0
1743113,The Odyssey of N,The Odyssey of N,"an experimental film about a trip to Italy made by the director, filmed with a camcorder",en,False,0.0143,2026-08-05,0.0,0.0
1743101,Deadlocked,Deadlocked,"A grieving former Marine serving jury duty is forced back into action when the trial of the century turns into a deadly hostage situation, as the defendant’s daughter seizes the courthouse to free her father.",en,False,0.4314,,0.0,0.0
1743042,Toy Story 7,Toy Story 7,Rumored 7th installment in the Toy Story Franchise. Plot TBA,en,False,0.0546,,0.0,0.0
1743040,slushynoobzcanadatour2026thedocumentary,slushynoobzcanadatour2026thedocumentary,"This documentary showcases the creative thought process, back-of-the-van planning, and absolute chaos behind the cross-country journey of creators Hamzah Al-Emad and Martin Andrijasevic (Slushy Noobz). Spanning eight dates from June 23 to July 18, 2026, the film tracks their live streaming route across Canada—from Quebec City to Toronto—captured entirely by videographer Liam Bursey.",en,False,0.1379,2026-08-04,0.0,0.0
1743034,4627,4627,Charlie returns home to a familiar sight.,en,False,0.1943,,0.0,0.0
1742776,Impair,Impair,,fr,False,0.0143,,0.0,0.0
1742483,Biff the Human Slayer,Biff the Human Slayer,"A delusional vampire takes it upon himself to rid his town of violence. To do so, he teams up with a couple of freshly turned vampires, a stubborn christian struggling to adjust to his new truth, and a rook who is quick to adapt to hers.",en,False,0.1352,2026-09-08,0.0,0.0
1742263,Hand Play,Hand Play,Nathan Kostoulakos demonstrates minkeys and lurmeys.,en,False,0.0214,,0.0,0.0
1742260,Untitled Karthi - Mohan raja Film,Untitled Karthi - Mohan raja Film,,ta,False,0.0629,,0.0,0.0
1742209,Always Been You,Always Been You,Two friends grow apart as one friend's relationship gets in the way of the two.,en,False,0.0286,2026-08-01,0.0,0.0
1741947,Kong vs. Megacock,Kong vs. Megacock,"When Megacock, a massive, part-mechanical rooster with a vengeance, emerges from the shadows to wreak havoc on the world, humanity's only hope lies with the mighty Kong. Can Kong stop Megacock before the world is scrambled?",en,False,0.0314,,0.0,0.0
1741874,X-Men the dark Phoenix Saga,X-Men the dark Phoenix Saga,The Phoenix is controlling Jean Gray making her one of the most powerful forces in the universe can the X-Men stop her before it’s too late,en,False,0.0856,,0.0,0.0
1741610,Martin Kanstrup - En Bette Show,Martin Kanstrup - En Bette Show,,da,False,0.1239,2025-04-18,0.0,0.0
1741603,Poppy Playtime Movie,Poppy Playtime Movie,,es,False,0.0854,,0.0,0.0
1741423,Njodi,ഞൊടി,,ml,False,0.3591,,0.0,0.0
1741333,Gettin' You,Gettin' You,,en,False,0.0429,,0.0,0.0
1741229,Also Fine,也行,"Used to keeping quiet, Wei shuts out his parents' absurd antics behind closed doors. Neglected at home, Hsuan travels north by herself and stumbles into Wei's life. Taipei's starry nights, planes piercing the sky... these overlooked everyday moments in the city turn into a ray of light for them against an ambiguous future.",zh,False,2.6128,,0.0,0.0
1741214,Escape to Saint Lucia,Escape to Saint Lucia,"Saint Lucia, with its magical volcanic peaks, rain forests and rare fauna, is the most romantic island in the Caribbean.",en,False,0.1766,2013-11-01,0.0,0.0
1740865,Open Source,Open Source,"Coming in 2026. A seventeen-year-old hacker-for-hire lives by a simple code: no questions, just a price. But one routine job goes wrong when the files he's paid to steal turn out to hide something much bigger than he expected and someone on the other side is watching. As the digital trail leads back to him, he's forced to decide how far he's willing to go with what he's uncovered.",en,False,0.0723,,0.0,0.0
1740833,Risen Up,Risen Up,,en,False,0.0193,,0.0,0.0
1740431,Hydrangea: Where I Was Planted​,수국,,ko,False,0.0706,,0.0,0.0
1740430,Moon in the Light​,낮에 뜬 달​,,ko,False,0.1201,,0.0,0.0
1740429,Who Does the Chores?​,양말은 누가 빨아요?​,,ko,False,0.1828,,0.0,0.0
1740428,Red Wave​,붉은파랑,,ko,False,0.0593,,0.0,0.0
1740427,Each and Every World​,하나하나의 세계​,,ko,False,0.0786,,0.0,0.0
1740426,The Genesis of Tradipop​,"이날치, 트래디팝의 탄생​",,ko,False,0.181,,0.0,0.0
1740425,"Ellysta, Echoes of Water​","앨리스타, 물의 잔향​",,ko,False,0.2077,,0.0,0.0
1740424,Piljo,필조,,ko,False,0.1561,,0.0,0.0
1739905,Dinosaurs Live in Hawaii,하와이에는 공룡이 산다,,ko,False,0.0214,2026-08-22,0.0,0.0
1739904,PLANTED,플랜티드,,ko,False,0.0314,2026-08-22,0.0,0.0
1739903,Best Friend,베스토 후렌도,,ko,False,0.0776,2026-08-22,0.0,0.0
1739902,Unfamiliar Ties,모르는 사이에,,ko,False,0.0071,2026-08-22,0.0,0.0
1739901,The Missing Beat,네 박자,,ko,False,0.0379,2026-08-22,0.0,0.0
1739892,Kick It!,킥 잇!,,ko,False,0.1021,2026-08-22,0.0,0.0
1739891,Lessons in Progress,움직이는 교실,,ko,False,0.5894,2026-08-22,0.0,0.0
1739883,Portal Pari,포탈 바리: 생명수,,ko,False,0.0143,2026-08-22,0.0,0.0
1739882,JEMINI,재민이,,ko,False,0.0897,2026-08-21,0.0,0.0
1739875,Your Resolution: 240p,240p의 우리 영화,,ko,False,0.0143,2026-08-22,0.0,0.0
1739280,Suburban Knights,Suburban Knights,The Nostalgia Critic and his fellow reviewers from the website That Guy with the Glasses dress up as famous fantasy characters and go searching for a magic gauntlet hidden in suburban Illinois.,en,False,0.0691,,0.0,0.0
1739235,Buried in the Snow,Buried in the Snow,"The world above ground and the world below.  Below the horizon, there exists a world that belongs neither to the present, future, nor past, surrounded by boulders and waterfalls, where departed life secretly continues its activities. The spirits of those atomic life forms flow in the meandering water, formless yet remembering the past.  Above the horizon, all things that continue to live continue to live. A gust of wind blows, a flurry of snow falls, waiting for winter to pass, waiting for the sun to rise. Memory, like a giant tendril, rises from the ground, its roots seeping into the soil with the melting snow.  Having been here, yet never truly here.  This is a film poem commemorating the passing of a dear friend from my youth. The poem was hand-engraved on a 400-foot-long roll of film.​",en,False,0.0286,2026-08-22,0.0,0.0
1739187,Kooky Crazy No Good Neighbour,Kooky Crazy No Good Neighbour,,en,False,1.1539,,0.0,0.0
1738715,Terror in the Skies: Stopping the Liquid Bomb Plot,Terror in the Skies: Stopping the Liquid Bomb Plot,Documentary unlocking the 2006 liquid bomb plot. Officials race against time to stop a global catastrophe as AI reconstructions bring it vividly to life.,en,False,0.0398,,0.0,0.0
1738173,72 Hours,72 Hours,"Forty-eight hours after a young girl's disappearance, suspected psychopath Michael Kostich is detained. With time running out, a troubled detective must examine the mind of Kostich and find the missing girl before it is too late.",en,False,0.1058,,0.0,0.0
1737313,That Better World: The Story Behind Truth & Treason,That Better World: The Story Behind Truth & Treason,"Karl-Heinz Schnibbe, the last survivor of the Hübener group, shares a firsthand account of Helmuth Hübener's courageous resistance as a teenager, offering a behind-the-scenes look at defiance in Nazi Germany.",en,False,1.1865,,0.0,0.0
1737233,Untitled Shang-Chi and the Legend of the Ten Rings Sequel,Untitled Shang-Chi and the Legend of the Ten Rings Sequel,The sequel to the 2021 film set in the Marvel Cinematic Universe (MCU) based on the Marvel comics. Plot TBA.,en,False,1.1528,,0.0,0.0
1736490,A Bit of Light,کمی نور,"After being arrested and having his medical practice shut down, an Iranian doctor loses faith in the future and resolves to end his life - but one final day among his family begins to unsettle his decision.",fa,False,1.8032,,0.0,0.0
1736170,Feignasse,Feignasse,,fr,False,2.2911,,0.0,0.0
1735761,The Rabbit Hunt,The Rabbit Hunt,A young ranch hand tags along on a rabbit hunt and finds out what he is made out of.,en,False,0.5917,,0.0,0.0
1734856,Scars on the Mountain,Scars on the Mountain,Scars on the Mountain is a documentary that chronicles the inland devastation caused when Hurricane Helene stalled over North Carolina in late 2024. It focuses heavily on Yancey County and the communities surrounding Mount Mitchell.,en,False,0.6272,,0.0,0.0
1734539,SUS/pirou,SUS/pirou,,pt,False,5.0908,,10.0,1.0
1734212,Kupala Night,Kupala Night,Student film,en,False,0.0992,,0.0,0.0
1734085,Bélyeg 2026,Bélyeg 2026,,hu,False,0.0143,,0.0,0.0
1734061,Super Space Sheriff Gavan Infinity,超宇宙刑事ギャバン インフィニティ,"The story unfolds in the worldview of multiverse theory, where there is not just one universe. In the overlapping multiverses labelled as ""Cosmo Layers"", there exist other Earths that are identical to the Earth we live on. Gavan Infinity is a Space Sheriff who can transcend dimensions. What kind of cases will he solve in the diverse dimensions he is set in, and why can he transcend dimensions? A new Gavan legend never before seen begins!",ja,False,1.8036,,0.0,0.0
1734057,Ane wa Yanmama Junyuu-chuu,Ane wa Yanmama Junyuu-chuu,"With her husband away for work, Aika moves in with her stepbrother (Takuya) to raise her two sons. Interesting things happen when Takuya begins to see his stepsister not as a sister anymore.",en,False,0.186,,0.0,0.0
